Gene	MutSig(Q-value)	# Mut	#	Profiled Samples	Freq	Is Cancer Gene (source: OncoKB)
HTR1E		1	1	127	0.8%	No
NUDT15		1	1	127	0.8%	No
PROSER1		1	1	127	0.8%	No
SPG11		1	1	127	0.8%	No
HTR1D		1	1	127	0.8%	No
FHOD3		1	1	127	0.8%	No
HTR1A		1	1	127	0.8%	No
SGPP1		1	1	127	0.8%	No
FGGY		2	1	127	0.8%	No
CPAMD8		2	2	127	1.6%	No
PGM2		1	1	127	0.8%	No
INTU		1	1	127	0.8%	No
VPS53		1	1	127	0.8%	No
TMX1		1	1	127	0.8%	No
OSCP1		1	1	127	0.8%	No
ZNF654		1	1	127	0.8%	No
SDR16C5		1	1	127	0.8%	No
ZNF143		1	1	127	0.8%	No
ZNF148		1	1	127	0.8%	No
KLHDC7A		1	1	127	0.8%	No
NCL		2	2	127	1.6%	No
OR1B1		1	1	127	0.8%	No
PRKD3		1	1	127	0.8%	No
EP300		1	1	127	0.8%	Yes
CLEC12A		1	1	127	0.8%	No
YY2		1	1	127	0.8%	No
ZNF384		1	1	127	0.8%	Yes
ENPEP		2	2	127	1.6%	No
FMNL1		1	1	127	0.8%	No
HTR2C		1	1	127	0.8%	No
RELL1		1	1	127	0.8%	No
PTTG1IP		1	1	127	0.8%	No
ADAMTS19		2	2	127	1.6%	No
ZNF155		1	1	127	0.8%	No
NCF2		1	1	127	0.8%	No
IL17RD		1	1	127	0.8%	No
USP45		1	1	127	0.8%	No
ZNF165		1	1	127	0.8%	No
IRF9		1	1	127	0.8%	No
MAMDC4		1	1	127	0.8%	No
FAM131C		1	1	127	0.8%	No
BPNT1		1	1	127	0.8%	No
SELE		1	1	127	0.8%	No
SEL1L		2	2	127	1.6%	No
EPHA7		1	1	127	0.8%	Yes
KRT222		1	1	127	0.8%	No
MORN4		1	1	127	0.8%	No
GJD3		1	1	127	0.8%	No
EPB41L2		1	1	127	0.8%	No
EPB41		1	1	127	0.8%	No
DIRAS2		1	1	127	0.8%	No
FAM86B1	6.870e-5	2	2	127	1.6%	No
CA9		1	1	127	0.8%	No
BTN3A3		1	1	127	0.8%	No
HYDIN		5	5	127	3.9%	No
ADAMTS14		1	1	127	0.8%	No
BTG4		1	1	127	0.8%	No
NRSN1		1	1	127	0.8%	No
SYCP2		1	1	127	0.8%	No
ZNF175		1	1	127	0.8%	No
QRFP		1	1	127	0.8%	No
ADGRF1		1	1	127	0.8%	No
ABCA9		1	1	127	0.8%	No
STX2		1	1	127	0.8%	No
EPHX2		2	2	127	1.6%	No
EPHX1		2	2	127	1.6%	No
ICAM1		2	2	127	1.6%	No
EPHB6		2	2	127	1.6%	No
IBSP		2	2	127	1.6%	No
CACNA1A		3	3	127	2.4%	No
CACNA1C		3	3	127	2.4%	No
CACNA1D		3	3	127	2.4%	Yes
EPHB1		2	2	127	1.6%	Yes
SLC9A4		1	1	127	0.8%	No
CACNA1E		3	3	127	2.4%	No
ZKSCAN5		1	1	127	0.8%	No
CACNA1F		1	1	127	0.8%	No
SELP		2	2	127	1.6%	No
WARS2		1	1	127	0.8%	No
ACY3		1	1	127	0.8%	No
ABCA8		3	3	127	2.4%	No
RNF111		3	2	127	1.6%	No
CFAP46		3	3	127	2.4%	No
SEMG2		1	1	127	0.8%	No
ZMYM2		3	3	127	2.4%	Yes
OR2J2		1	1	127	0.8%	No
TNMD		1	1	127	0.8%	No
ERICH6		1	1	127	0.8%	No
PLPPR5		1	1	127	0.8%	No
ERBB4		1	1	127	0.8%	Yes
ERBB3		2	1	127	0.8%	Yes
ERBB2	1.810e-7	6	5	127	3.9%	Yes
SLAIN1		2	2	127	1.6%	No
UBR3		1	1	127	0.8%	No
SH3BP4		3	3	127	2.4%	No
ZNF716		1	1	127	0.8%	No
SGK3		1	1	127	0.8%	No
EPS15		1	1	127	0.8%	Yes
CACNB3		1	1	127	0.8%	No
EPS8		1	1	127	0.8%	No
EPRS1		3	2	127	1.6%	No
ZNF429		2	2	127	1.6%	No
SLC25A20		1	1	127	0.8%	No
EPOR		2	2	127	1.6%	Yes
ZKSCAN8		1	1	127	0.8%	No
HMG20A		1	1	127	0.8%	No
MAP2K4	3.940e-11	2	2	127	1.6%	Yes
ARRDC1-AS1		1	1	127	0.8%	No
DNAJB12		2	2	127	1.6%	No
SYNPO2		1	1	127	0.8%	No
TAF1L		3	3	127	2.4%	No
SETMAR		1	1	127	0.8%	No
AK8		1	1	127	0.8%	No
EYA4		1	1	127	0.8%	No
ARFIP2		1	1	127	0.8%	No
PNCK		1	1	127	0.8%	No
SSBP3		2	2	127	1.6%	No
PCDH9		2	2	127	1.6%	No
C3ORF38		1	1	127	0.8%	No
OR52K1		1	1	127	0.8%	No
ERCC6		1	1	127	0.8%	No
TET2		3	2	127	1.6%	Yes
ZNF678		1	1	127	0.8%	No
ERCC5		1	1	127	0.8%	Yes
CAD		2	2	127	1.6%	Yes
PPP1R15A		1	1	127	0.8%	No
CCDC181		1	1	127	0.8%	No
DCHS2		2	2	127	1.6%	No
CATSPERG		1	1	127	0.8%	No
ZP4		2	2	127	1.6%	No
SOGA1		3	3	127	2.4%	No
SRSF2		1	1	127	0.8%	Yes
ZNF208		4	4	127	3.1%	No
MBTD1		1	1	127	0.8%	No
SRSF4		2	2	127	1.6%	No
IRAG1		1	1	127	0.8%	No
C6ORF47		1	1	127	0.8%	No
ERN1		1	1	127	0.8%	No
HTR3E		1	1	127	0.8%	No
FN3K		1	1	127	0.8%	No
ZNF112		1	1	127	0.8%	No
ZFP92		1	1	127	0.8%	No
SGCA		1	1	127	0.8%	No
ADGRL4		1	1	127	0.8%	No
ZNF236		3	2	127	1.6%	No
ZNF232		1	1	127	0.8%	No
ZNF550		1	1	127	0.8%	No
TINAGL1		1	1	127	0.8%	No
SLC7A11		1	1	127	0.8%	No
ABCA10		2	1	127	0.8%	No
CYP4F11		1	1	127	0.8%	No
TMC2		1	1	127	0.8%	No
PCK1		2	2	127	1.6%	No
ZNF223		1	1	127	0.8%	No
PKDREJ		1	1	127	0.8%	No
ZNF225		1	1	127	0.8%	No
ACTRT1		1	1	127	0.8%	No
PCM1		3	3	127	2.4%	Yes
TRDN		1	1	127	0.8%	No
SLC4A5		1	1	127	0.8%	No
SAAL1		1	1	127	0.8%	No
XYLT1		1	1	127	0.8%	No
FBL		1	1	127	0.8%	No
PRND		1	1	127	0.8%	No
XYLT2		2	2	127	1.6%	No
IFIH1		1	1	127	0.8%	No
ITSN1		1	1	127	0.8%	No
ZP3		2	1	127	0.8%	No
SH3GL2		1	1	127	0.8%	No
ABCG4		1	1	127	0.8%	No
ZNF804A		1	1	127	0.8%	No
PCSK5		1	1	127	0.8%	No
MAP3K12		2	2	127	1.6%	No
ATP6V1E2		2	2	127	1.6%	No
ESR1		1	1	127	0.8%	Yes
BACE1		1	1	127	0.8%	No
CBLC		1	1	127	0.8%	Yes
TNIP1		2	2	127	1.6%	No
LAMC3		1	1	127	0.8%	No
ANKRD60		1	1	127	0.8%	No
PCNT		5	4	127	3.1%	No
SUN5		1	1	127	0.8%	No
KNSTRN		1	1	127	0.8%	Yes
MACROD2		1	1	127	0.8%	No
SGSH		1	1	127	0.8%	No
SLC30A1		1	1	127	0.8%	No
YTHDC1		1	1	127	0.8%	No
DNAAF11		1	1	127	0.8%	No
PDCD1		1	1	127	0.8%	Yes
ZNF619		2	2	127	1.6%	No
OR7D2		1	1	127	0.8%	No
AHNAK2		4	4	127	3.1%	No
ZNF846		2	2	127	1.6%	No
SSBP2		1	1	127	0.8%	No
ZNF717		1	1	127	0.8%	No
PDE3B		1	1	127	0.8%	No
SHMT2		1	1	127	0.8%	No
SF3B6		1	1	127	0.8%	No
PDE4B		2	2	127	1.6%	No
SHOX2		1	1	127	0.8%	No
PDE4D		1	1	127	0.8%	No
SI		1	1	127	0.8%	No
PDE6A		2	2	127	1.6%	No
SOCS4		1	1	127	0.8%	No
MAGED1		1	1	127	0.8%	Yes
XIRP2		4	4	127	3.1%	No
SHMT1		1	1	127	0.8%	No
GBP6		1	1	127	0.8%	No
LYZL1		1	1	127	0.8%	No
SHH		1	1	127	0.8%	No
TMBIM4		1	1	127	0.8%	No
PDE2A		1	1	127	0.8%	No
PRDM2		5	4	127	3.1%	No
SLC12A8		1	1	127	0.8%	No
PDE3A		1	1	127	0.8%	No
PPIL1		1	1	127	0.8%	No
SCOC		1	1	127	0.8%	No
MRPS23		1	1	127	0.8%	No
ST3GAL1		1	1	127	0.8%	No
ADAMTS1		1	1	127	0.8%	No
PDE1B		1	1	127	0.8%	No
ST3GAL3		1	1	127	0.8%	No
FXR2		1	1	127	0.8%	No
MRPS15		1	1	127	0.8%	No
PDGFRA		1	1	127	0.8%	Yes
GAL3ST1		1	1	127	0.8%	No
PMPCB		1	1	127	0.8%	No
OR4E2		1	1	127	0.8%	No
DCDC2B		1	1	127	0.8%	No
FUZ		1	1	127	0.8%	No
PTH2		1	1	127	0.8%	No
MUS81		2	2	127	1.6%	No
PIK3AP1		1	1	127	0.8%	No
CDK5RAP1		2	2	127	1.6%	No
RNF34		2	2	127	1.6%	No
ADAMTS3		2	2	127	1.6%	No
ADAMTS2		3	3	127	2.4%	No
NPEPPS		2	2	127	1.6%	No
PDK2		1	1	127	0.8%	No
SIX1		1	1	127	0.8%	Yes
SKIC2		3	3	127	2.4%	No
CES5A		1	1	127	0.8%	No
C4ORF3		1	1	127	0.8%	No
PDHA2		2	2	127	1.6%	No
OR7A5		1	1	127	0.8%	No
WDR72		2	2	127	1.6%	No
PDGFRB		2	2	127	1.6%	Yes
SPTLC2		1	1	127	0.8%	No
NUB1		1	1	127	0.8%	No
ASB4		1	1	127	0.8%	No
GDF5		1	1	127	0.8%	No
BAG2		1	1	127	0.8%	No
BAG4		1	1	127	0.8%	No
NRIP1		4	3	127	2.4%	No
PEG3		2	2	127	1.6%	No
NCOA3		6	6	127	4.7%	Yes
ZNF254		1	1	127	0.8%	No
OR7C1		2	2	127	1.6%	No
DNAH12		4	3	127	2.4%	No
PDPK1		2	2	127	1.6%	Yes
GPRC6A		1	1	127	0.8%	No
SLC26A4		1	1	127	0.8%	No
RFX6		1	1	127	0.8%	No
ZNF705B		1	1	127	0.8%	No
TPPP3		1	1	127	0.8%	No
PRR27		1	1	127	0.8%	No
RMDN2		1	1	127	0.8%	No
ZNF879		1	1	127	0.8%	No
IGDCC3		2	2	127	1.6%	No
TP53I3		1	1	127	0.8%	No
TRIM42		1	1	127	0.8%	No
PER1		1	1	127	0.8%	Yes
CIR1		1	1	127	0.8%	No
SPEG		4	4	127	3.1%	No
APBA3		1	1	127	0.8%	No
PEX1		3	3	127	2.4%	No
LZTR1		3	2	127	1.6%	Yes
ARHGAP35		1	1	127	0.8%	Yes
FBXO33		2	2	127	1.6%	No
GRIK4		1	1	127	0.8%	No
APC2		2	2	127	1.6%	No
GRIN2D		2	2	127	1.6%	No
PAK4		1	1	127	0.8%	No
AMIGO3		1	1	127	0.8%	No
CMTM5		1	1	127	0.8%	No
PF4		1	1	127	0.8%	No
ZNF891		1	1	127	0.8%	No
ESS2		2	2	127	1.6%	No
CHD1L		1	1	127	0.8%	No
AKAP17A		1	1	127	0.8%	No
GTPBP6		1	1	127	0.8%	No
PEX6		2	2	127	1.6%	No
PEX13		1	1	127	0.8%	No
RNF215		1	1	127	0.8%	No
GRM1		4	4	127	3.1%	No
NAA30		1	1	127	0.8%	No
CPSF3		1	1	127	0.8%	No
FRG1BP		1	1	127	0.8%	No
TRAPPC2L		1	1	127	0.8%	No
HECA		1	1	127	0.8%	No
GRM8		2	2	127	1.6%	No
CLTCL1		1	1	127	0.8%	Yes
GRM5		1	1	127	0.8%	No
GRM4		1	1	127	0.8%	No
GRM3		1	1	127	0.8%	Yes
MINPP1		1	1	127	0.8%	No
RGS7BP		1	1	127	0.8%	No
GTF2IRD1		1	1	127	0.8%	No
AKAP8		1	1	127	0.8%	No
TMEM50A		1	1	127	0.8%	No
RIGI		2	2	127	1.6%	No
ELP5		1	1	127	0.8%	No
CTCFL		1	1	127	0.8%	No
PHACTR3		1	1	127	0.8%	No
CDC42EP4		2	1	127	0.8%	No
SMUG1		1	1	127	0.8%	No
STAG1		1	1	127	0.8%	Yes
MROH8		1	1	127	0.8%	No
VPS26A		1	1	127	0.8%	No
UBE4B		2	2	127	1.6%	No
GRPR		1	1	127	0.8%	No
FAM210B		1	1	127	0.8%	No
MPHOSPH8		1	1	127	0.8%	No
NUS1		1	1	127	0.8%	No
SPAG6		1	1	127	0.8%	No
KDM5C		3	2	127	1.6%	Yes
TMPRSS6		2	2	127	1.6%	No
CDC42BPB		4	4	127	3.1%	No
CWC27		1	1	127	0.8%	No
ORC3		1	1	127	0.8%	No
DAB1		1	1	127	0.8%	No
RNF144B		1	1	127	0.8%	No
AK9		2	2	127	1.6%	No
CXORF58		2	2	127	1.6%	No
BCAS2		1	1	127	0.8%	No
DGKG		1	1	127	0.8%	No
USP9X		2	2	127	1.6%	No
CCDC180		2	1	127	0.8%	No
GSTA1		1	1	127	0.8%	No
GSR		1	1	127	0.8%	No
EIF1B		1	1	127	0.8%	No
PXDNL		1	1	127	0.8%	No
MAD2L1BP		1	1	127	0.8%	No
RBM39		1	1	127	0.8%	No
INTS4		1	1	127	0.8%	No
ARHGEF10L		1	1	127	0.8%	No
PRAMEF14		1	1	127	0.8%	No
OLA1		1	1	127	0.8%	No
SMC1B		1	1	127	0.8%	No
ENTPD4		1	1	127	0.8%	No
SOX13		2	2	127	1.6%	No
PREPL		1	1	127	0.8%	No
TMEM33		2	1	127	0.8%	No
DHX58		2	2	127	1.6%	No
VCPIP1		2	2	127	1.6%	No
MSL2		1	1	127	0.8%	No
GSTA3		1	1	127	0.8%	No
INPP5J		1	1	127	0.8%	No
NT5DC1		1	1	127	0.8%	No
XKRX		1	1	127	0.8%	No
DKK3		1	1	127	0.8%	Yes
MROH2B		5	5	127	3.9%	No
AKAP12		3	2	127	1.6%	No
KLHL11		1	1	127	0.8%	No
INTS10		1	1	127	0.8%	No
DNAAF2		1	1	127	0.8%	No
SNX5		1	1	127	0.8%	No
KCNRG		1	1	127	0.8%	No
CPNE7		1	1	127	0.8%	No
RMDN3		1	1	127	0.8%	No
C3ORF36		2	2	127	1.6%	No
DBH		1	1	127	0.8%	No
INVS		1	1	127	0.8%	No
ZNF614		1	1	127	0.8%	No
SLC35G3		2	2	127	1.6%	No
BRINP1		1	1	127	0.8%	No
IGHV1-45		1	1	127	0.8%	No
TJP3		2	2	127	1.6%	No
BICC1		1	1	127	0.8%	No
DBN1		1	1	127	0.8%	No
ZDHHC15		1	1	127	0.8%	No
ZBTB11		1	1	127	0.8%	No
RGPD3		4	4	127	3.1%	No
LINS1		1	1	127	0.8%	No
NALF1		1	1	127	0.8%	No
IGHV3-30		1	1	127	0.8%	No
DZANK1		3	3	127	2.4%	No
ELAC2		1	1	127	0.8%	No
RIF1		1	1	127	0.8%	No
USP25		1	1	127	0.8%	No
MFSD11		4	3	127	2.4%	No
UXS1		1	1	127	0.8%	No
DCK		1	1	127	0.8%	No
NOL12		1	1	127	0.8%	No
FRAS1		1	1	127	0.8%	No
VPS13D		2	2	127	1.6%	No
SHPRH		2	2	127	1.6%	No
TMOD4		1	1	127	0.8%	No
ZC3H12A		2	2	127	1.6%	No
PACSIN3		1	1	127	0.8%	No
SPIRE2		1	1	127	0.8%	No
OR2G2		1	1	127	0.8%	No
PTGES2		1	1	127	0.8%	No
DCT		1	1	127	0.8%	No
ACE		1	1	127	0.8%	No
EPX		1	1	127	0.8%	No
ARID1A	7.830e-2	8	7	127	5.5%	Yes
IGHV3-13		1	1	127	0.8%	No
NADSYN1		1	1	127	0.8%	No
ABT1		1	1	127	0.8%	No
AKR1C2		1	1	127	0.8%	No
GUCY1A2		2	2	127	1.6%	No
AKR1C1		3	3	127	2.4%	No
GTF3C2		1	1	127	0.8%	No
DDC		1	1	127	0.8%	No
GTF3C1		2	2	127	1.6%	No
MMP28		2	2	127	1.6%	No
MROH9		1	1	127	0.8%	No
OR2G3		1	1	127	0.8%	No
MDP1		1	1	127	0.8%	No
BRF1		1	1	127	0.8%	No
CARD10		1	1	127	0.8%	No
ZSCAN5A		2	2	127	1.6%	No
SDCBP2		1	1	127	0.8%	No
LRRC8E		1	1	127	0.8%	No
GUCA1A		1	1	127	0.8%	No
ZKSCAN2		1	1	127	0.8%	No
LCA5L		2	2	127	1.6%	No
DHX9		1	1	127	0.8%	No
RBM42		1	1	127	0.8%	No
GUSB		1	1	127	0.8%	No
COLQ		2	2	127	1.6%	No
DMXL1		5	5	127	3.9%	No
GUCY2F		1	1	127	0.8%	No
DCDC1		4	4	127	3.1%	No
DDX3X		2	2	127	1.6%	Yes
ZNF559		1	1	127	0.8%	No
JAGN1		1	1	127	0.8%	No
GUCY1B1		1	1	127	0.8%	No
CTC1		2	2	127	1.6%	No
RSPH6A		2	2	127	1.6%	No
NOP58		2	2	127	1.6%	No
PTDSS2		1	1	127	0.8%	No
GPR63		2	2	127	1.6%	No
C16ORF96		1	1	127	0.8%	No
ZNF788P		1	1	127	0.8%	No
PJVK		1	1	127	0.8%	No
KRT73		2	1	127	0.8%	No
SLC25A43		1	1	127	0.8%	No
SLC30A5		1	1	127	0.8%	No
RASAL3		3	2	127	1.6%	No
LENG1		1	1	127	0.8%	No
LILRA6		1	1	127	0.8%	No
CWH43		2	2	127	1.6%	No
GYS1		1	1	127	0.8%	No
BCL11B		1	1	127	0.8%	Yes
RTL3		1	1	127	0.8%	No
DDX11		3	3	127	2.4%	No
GYG1		1	1	127	0.8%	No
NAA35		1	1	127	0.8%	No
PPARGC1B		1	1	127	0.8%	No
NSG2		1	1	127	0.8%	No
IRX3		1	1	127	0.8%	No
IRX1		1	1	127	0.8%	No
NDUFA10		1	1	127	0.8%	No
NDUFB1		2	1	127	0.8%	No
OR2W1		1	1	127	0.8%	No
DFFA		1	1	127	0.8%	No
CCZ1		1	1	127	0.8%	No
KBTBD8		1	1	127	0.8%	No
NEB		5	5	127	3.9%	No
CEP290		1	1	127	0.8%	No
DYNC2LI1		1	1	127	0.8%	No
SLC25A39		2	2	127	1.6%	No
TAAR9		1	1	127	0.8%	No
BRCC3		1	1	127	0.8%	No
COCH		1	1	127	0.8%	No
NRK		3	3	127	2.4%	No
TEDC2		1	1	127	0.8%	No
GSDME		1	1	127	0.8%	No
DBX1		1	1	127	0.8%	No
MAP3K15		1	1	127	0.8%	No
NDUFB6		1	1	127	0.8%	No
DHRS7		1	1	127	0.8%	No
FIP1L1		1	1	127	0.8%	Yes
SNX27		1	1	127	0.8%	No
NDUFS8		2	2	127	1.6%	No
MIS18BP1		1	1	127	0.8%	No
PRMT5		1	1	127	0.8%	No
NDUFS2		1	1	127	0.8%	No
MNS1		1	1	127	0.8%	No
CCDC74A		1	1	127	0.8%	No
RNLS		1	1	127	0.8%	No
GPX8		1	1	127	0.8%	No
YAP1		1	1	127	0.8%	Yes
NEDD8		1	1	127	0.8%	No
TUBGCP3		1	1	127	0.8%	No
NEDD9		2	2	127	1.6%	No
SEC24B		1	1	127	0.8%	No
TRIM65		1	1	127	0.8%	No
SH3KBP1		1	1	127	0.8%	No
TRIM49B		1	1	127	0.8%	No
UNC13D		1	1	127	0.8%	No
WDR33		1	1	127	0.8%	No
NEDD4		1	1	127	0.8%	No
OR8S1		1	1	127	0.8%	No
CALM2		1	1	127	0.8%	No
CD2BP2		1	1	127	0.8%	No
ARHGEF28		1	1	127	0.8%	Yes
CADM1		1	1	127	0.8%	No
NEK1		2	2	127	1.6%	No
GSPT2		1	1	127	0.8%	No
FBXO44		1	1	127	0.8%	No
GIMAP5		1	1	127	0.8%	No
IDH1		1	1	127	0.8%	Yes
IDE		1	1	127	0.8%	No
ZNF418		1	1	127	0.8%	No
ABHD10		2	2	127	1.6%	No
C11ORF16		1	1	127	0.8%	No
ZNF417		1	1	127	0.8%	No
ARHGEF35		1	1	127	0.8%	No
BRWD1		2	2	127	1.6%	No
NWD1		3	3	127	2.4%	No
CAMK4		2	2	127	1.6%	No
CFAP58		1	1	127	0.8%	No
TMEM108		1	1	127	0.8%	No
ZNF799		1	1	127	0.8%	No
NEUROD1		1	1	127	0.8%	No
CHID1		1	1	127	0.8%	No
ESR2		1	1	127	0.8%	No
SP110		1	1	127	0.8%	No
IFI35		1	1	127	0.8%	No
TRAK2		1	1	127	0.8%	No
SLC37A1		1	1	127	0.8%	No
IFI16		1	1	127	0.8%	No
CPQ		1	1	127	0.8%	No
HJURP		1	1	127	0.8%	No
WDR81		1	1	127	0.8%	No
FAM186A		2	2	127	1.6%	No
PLA2G4B		2	2	127	1.6%	No
GTF2IRD2B		1	1	127	0.8%	No
SPAG11B		1	1	127	0.8%	No
IDI1		2	2	127	1.6%	No
SLC43A3		2	2	127	1.6%	No
CANX		1	1	127	0.8%	No
NEU1		2	2	127	1.6%	No
AKR7L		1	1	127	0.8%	No
NFATC1		2	2	127	1.6%	No
MBD6		1	1	127	0.8%	Yes
ENPP7		1	1	127	0.8%	No
XKR4		1	1	127	0.8%	No
GPRIN1		1	1	127	0.8%	No
CSMD3		3	3	127	2.4%	No
TMEM63B		2	2	127	1.6%	No
SLC25A25		1	1	127	0.8%	No
SRPX2		1	1	127	0.8%	No
IFIT3		1	1	127	0.8%	No
TINAG		2	2	127	1.6%	No
ESRRB		1	1	127	0.8%	No
IFIT1		1	1	127	0.8%	No
CAST		1	1	127	0.8%	No
OR51B4		1	1	127	0.8%	No
ELFN2		1	1	127	0.8%	No
PIDD1		2	1	127	0.8%	No
TMEM132B		1	1	127	0.8%	No
CARS1		1	1	127	0.8%	Yes
NF1		6	5	127	3.9%	Yes
ARMCX4		1	1	127	0.8%	No
CASP2		1	1	127	0.8%	No
TBCK		2	2	127	1.6%	No
ETFB		1	1	127	0.8%	No
ZNF439		1	1	127	0.8%	No
OR8D2		1	1	127	0.8%	No
NFE2L2		1	1	127	0.8%	Yes
NFIC		1	1	127	0.8%	No
MECOM		1	1	127	0.8%	Yes
FLAD1		2	2	127	1.6%	No
EVC		1	1	127	0.8%	No
IFNA21		1	1	127	0.8%	No
ZNF700		2	2	127	1.6%	No
SPHKAP		3	3	127	2.4%	No
ETV5		2	2	127	1.6%	Yes
TP53TG5		2	2	127	1.6%	No
ETV2		1	1	127	0.8%	No
IFNA13		1	1	127	0.8%	No
ETV1		1	1	127	0.8%	Yes
IFNA10		1	1	127	0.8%	No
CASP8	3.020e-2	1	1	127	0.8%	Yes
ETS2		2	2	127	1.6%	No
IFNA8		1	1	127	0.8%	No
EPC1		2	2	127	1.6%	No
IFNA7		1	1	127	0.8%	No
LRRC27		3	3	127	2.4%	No
LMTK3		1	1	127	0.8%	No
TET1		2	2	127	1.6%	Yes
CSMD2		2	2	127	1.6%	No
NFATC3		1	1	127	0.8%	No
ANKRD62		2	2	127	1.6%	No
CASR		2	2	127	1.6%	No
DNALI1		1	1	127	0.8%	No
NFE2L1		1	1	127	0.8%	No
SLC2A11		1	1	127	0.8%	No
NFKBIB		1	1	127	0.8%	No
BOLL		1	1	127	0.8%	No
LINC01556		1	1	127	0.8%	No
EXT2		1	1	127	0.8%	Yes
EXT1		1	1	127	0.8%	Yes
PNPLA3		1	1	127	0.8%	No
EWSR1		2	2	127	1.6%	Yes
CCNL2		1	1	127	0.8%	No
CARD16		1	1	127	0.8%	No
TRBV7-4		1	1	127	0.8%	No
MCM10		1	1	127	0.8%	No
DAP3		1	1	127	0.8%	No
SEL1L2		1	1	127	0.8%	No
TRAF3IP3		1	1	127	0.8%	No
EVPL		1	1	127	0.8%	No
TRBV6-8		1	1	127	0.8%	No
PGLYRP3		1	1	127	0.8%	No
EVI2B		1	1	127	0.8%	No
MYO18B		1	1	127	0.8%	No
BCL9L		1	1	127	0.8%	Yes
IFNAR1		1	1	127	0.8%	No
C21ORF58		1	1	127	0.8%	No
ZSCAN16		1	1	127	0.8%	No
CAV1		2	2	127	1.6%	No
CCDC154		2	2	127	1.6%	No
CSDE1		2	2	127	1.6%	Yes
TJAP1		1	1	127	0.8%	No
ZNF578		1	1	127	0.8%	No
ULBP2		2	2	127	1.6%	No
KCNIP4		2	2	127	1.6%	No
ADAM33		1	1	127	0.8%	No
OR4C5		3	3	127	2.4%	No
RUNX1	0	14	13	127	10.2%	Yes
EXTL3		2	2	127	1.6%	No
PABPC1L		1	1	127	0.8%	No
RUNX3		1	1	127	0.8%	No
CBFB	2.830e-12	2	2	127	1.6%	Yes
CCSAP		2	2	127	1.6%	No
CBLB		2	2	127	1.6%	Yes
NFRKB		1	1	127	0.8%	No
RETREG3		1	1	127	0.8%	No
MTIF3		1	1	127	0.8%	No
ALMS1		1	1	127	0.8%	No
VTI1B		1	1	127	0.8%	No
SLC1A6		2	2	127	1.6%	No
UBAP1L		1	1	127	0.8%	No
MOGS		1	1	127	0.8%	No
OR13C5		2	2	127	1.6%	No
F5		2	1	127	0.8%	No
SKOR1		1	1	127	0.8%	No
IGF1R		2	2	127	1.6%	Yes
QRICH1		2	2	127	1.6%	No
BPIFB3		1	1	127	0.8%	No
FNBP1L		2	2	127	1.6%	No
ATG4A		2	2	127	1.6%	No
PIGG		2	2	127	1.6%	No
ENOX2		2	2	127	1.6%	No
DPP8		2	2	127	1.6%	No
ZCCHC2		1	1	127	0.8%	No
SLA		1	1	127	0.8%	No
PXDN		2	2	127	1.6%	No
OCSTAMP		1	1	127	0.8%	No
CARM1		1	1	127	0.8%	Yes
LEXM		1	1	127	0.8%	No
IL1R2		1	1	127	0.8%	No
SLC4A2		1	1	127	0.8%	No
CXCR4		1	1	127	0.8%	Yes
IRF2BPL		1	1	127	0.8%	No
F13A1		1	1	127	0.8%	No
POPDC3		1	1	127	0.8%	No
LACTBL1		1	1	127	0.8%	No
SMIM13		1	1	127	0.8%	No
SEC14L3		1	1	127	0.8%	No
ANKHD1		1	1	127	0.8%	No
CCIN		2	2	127	1.6%	No
OR13J1		1	1	127	0.8%	No
NLRP7		3	3	127	2.4%	No
TBC1D8B		1	1	127	0.8%	No
F8		2	2	127	1.6%	No
RETSAT		1	1	127	0.8%	No
SLC1A7		1	1	127	0.8%	No
NSUN2		1	1	127	0.8%	No
GSX1		1	1	127	0.8%	No
SLC3A1		1	1	127	0.8%	No
TPRN		1	1	127	0.8%	No
LRRC63		1	1	127	0.8%	No
SLC6A2		1	1	127	0.8%	No
FANCD2		1	1	127	0.8%	Yes
TFB2M		1	1	127	0.8%	No
RNF208		1	1	127	0.8%	No
FANCA		2	2	127	1.6%	Yes
POTEH		2	2	127	1.6%	No
BCL2L13		1	1	127	0.8%	No
PJA1		4	2	127	1.6%	No
CCNB1		1	1	127	0.8%	No
PTCHD4		4	4	127	3.1%	No
CASZ1		4	4	127	3.1%	No
FABP1		1	1	127	0.8%	No
MAS1L		1	1	127	0.8%	No
RNF43		1	1	127	0.8%	Yes
FAM47B		1	1	127	0.8%	No
SLC5A3		1	1	127	0.8%	No
ZNF675		1	1	127	0.8%	No
OR9G4		1	1	127	0.8%	No
GTPBP8		3	3	127	2.4%	No
ACSL1		1	1	127	0.8%	No
SLMAP		1	1	127	0.8%	No
ROBO3		1	1	127	0.8%	No
SLC7A1		1	1	127	0.8%	No
ATL2		2	1	127	0.8%	No
PFKM		1	1	127	0.8%	No
SLC8A2		1	1	127	0.8%	No
USP7		2	2	127	1.6%	No
HOXB13		1	1	127	0.8%	Yes
OR4S2		1	1	127	0.8%	No
FANCF		1	1	127	0.8%	Yes
ALG1L1P		1	1	127	0.8%	No
FANCB		1	1	127	0.8%	No
ZNF558		1	1	127	0.8%	No
BPTF		1	1	127	0.8%	No
PTK2B		1	1	127	0.8%	No
ACSL4		1	1	127	0.8%	No
CKAP2L		1	1	127	0.8%	No
